Dataset,Prompting,Ratio,Bootstrap,Category,Class,Support,Support %,Prediction,Prediction %,Precision,Recall,F1-Score,Accuracy,AUC,Confusion
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,91,hateful,Yes,120,0.04794246903715541,551,0.22013583699560527,0.19,0.85,0.3,0.81,0.87,"[[1934   18]
 [ 449  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,91,hateful,No,2383,0.9520575309628446,1952,0.7798641630043948,0.99,0.81,0.89,0.81,0.87,"[[1934   18]
 [ 449  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,91,offensive,Yes,120,0.04794246903715541,1007,0.4023172193367959,0.1,0.83,0.18,0.63,0.79,"[[1476   20]
 [ 907  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,91,offensive,No,2383,0.9520575309628446,1496,0.5976827806632041,0.99,0.62,0.76,0.63,0.79,"[[1476   20]
 [ 907  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,91,toxic,Yes,150,0.05992808629644426,1245,0.4974031162604874,0.1,0.84,0.18,0.54,0.69,"[[1234   24]
 [1119  126]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,91,toxic,No,2353,0.9400719137035557,1258,0.5025968837395126,0.98,0.52,0.68,0.54,0.69,"[[1234   24]
 [1119  126]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,92,hateful,Yes,120,0.04794246903715541,541,0.21614063124250898,0.18,0.82,0.3,0.82,0.85,"[[1941   21]
 [ 442   99]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,92,hateful,No,2383,0.9520575309628446,1962,0.783859368757491,0.99,0.81,0.89,0.82,0.85,"[[1941   21]
 [ 442   99]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,92,offensive,Yes,120,0.04794246903715541,1069,0.4270874950059928,0.1,0.87,0.17,0.61,0.82,"[[1418   16]
 [ 965  104]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,92,offensive,No,2383,0.9520575309628446,1434,0.5729125049940071,0.99,0.6,0.74,0.61,0.82,"[[1418   16]
 [ 965  104]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,92,toxic,Yes,150,0.05992808629644426,1290,0.5153815421494207,0.1,0.87,0.18,0.53,0.7,"[[1193   20]
 [1160  130]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,92,toxic,No,2353,0.9400719137035557,1213,0.48461845785057933,0.98,0.51,0.67,0.53,0.7,"[[1193   20]
 [1160  130]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,93,hateful,Yes,120,0.04794246903715541,553,0.22093487814622453,0.19,0.89,0.32,0.82,0.87,"[[1937   13]
 [ 446  107]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,93,hateful,No,2383,0.9520575309628446,1950,0.7790651218537755,0.99,0.81,0.89,0.82,0.87,"[[1937   13]
 [ 446  107]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,93,offensive,Yes,120,0.04794246903715541,1078,0.4306831801837795,0.09,0.85,0.17,0.6,0.82,"[[1407   18]
 [ 976  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,93,offensive,No,2383,0.9520575309628446,1425,0.5693168198162205,0.99,0.59,0.74,0.6,0.82,"[[1407   18]
 [ 976  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,93,toxic,Yes,150,0.05992808629644426,1313,0.5245705153815422,0.1,0.89,0.18,0.52,0.7,"[[1173   17]
 [1180  133]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,93,toxic,No,2353,0.9400719137035557,1190,0.47542948461845785,0.99,0.5,0.66,0.52,0.7,"[[1173   17]
 [1180  133]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,94,hateful,Yes,120,0.04794246903715541,530,0.21174590491410308,0.18,0.82,0.3,0.82,0.84,"[[1951   22]
 [ 432   98]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,94,hateful,No,2383,0.9520575309628446,1973,0.7882540950858969,0.99,0.82,0.9,0.82,0.84,"[[1951   22]
 [ 432   98]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,94,offensive,Yes,120,0.04794246903715541,1050,0.41949660407510986,0.1,0.88,0.18,0.62,0.82,"[[1439   14]
 [ 944  106]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,94,offensive,No,2383,0.9520575309628446,1453,0.5805033959248901,0.99,0.6,0.75,0.62,0.82,"[[1439   14]
 [ 944  106]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,94,toxic,Yes,150,0.05992808629644426,1296,0.5177786656012785,0.11,0.91,0.19,0.53,0.72,"[[1194   13]
 [1159  137]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,94,toxic,No,2353,0.9400719137035557,1207,0.48222133439872156,0.99,0.51,0.67,0.53,0.72,"[[1194   13]
 [1159  137]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,95,hateful,Yes,120,0.04794246903715541,536,0.21414302836596086,0.19,0.84,0.31,0.82,0.87,"[[1948   19]
 [ 435  101]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,95,hateful,No,2383,0.9520575309628446,1967,0.7858569716340391,0.99,0.82,0.9,0.82,0.87,"[[1948   19]
 [ 435  101]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,95,offensive,Yes,120,0.04794246903715541,1029,0.4111066719936077,0.1,0.87,0.18,0.62,0.81,"[[1458   16]
 [ 925  104]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,95,offensive,No,2383,0.9520575309628446,1474,0.5888933280063924,0.99,0.61,0.76,0.62,0.81,"[[1458   16]
 [ 925  104]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,95,toxic,Yes,150,0.05992808629644426,1254,0.500998801438274,0.11,0.89,0.19,0.55,0.72,"[[1232   17]
 [1121  133]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,95,toxic,No,2353,0.9400719137035557,1249,0.4990011985617259,0.99,0.52,0.68,0.55,0.72,"[[1232   17]
 [1121  133]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,96,hateful,Yes,120,0.04794246903715541,543,0.21693967239312825,0.18,0.82,0.3,0.81,0.85,"[[1938   22]
 [ 445   98]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,96,hateful,No,2383,0.9520575309628446,1960,0.7830603276068717,0.99,0.81,0.89,0.81,0.85,"[[1938   22]
 [ 445   98]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,96,offensive,Yes,120,0.04794246903715541,1052,0.4202956452257291,0.1,0.89,0.18,0.62,0.82,"[[1438   13]
 [ 945  107]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,96,offensive,No,2383,0.9520575309628446,1451,0.5797043547742708,0.99,0.6,0.75,0.62,0.82,"[[1438   13]
 [ 945  107]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,96,toxic,Yes,150,0.05992808629644426,1282,0.5121853775469437,0.1,0.89,0.19,0.53,0.71,"[[1204   17]
 [1149  133]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,96,toxic,No,2353,0.9400719137035557,1221,0.48781462245305635,0.99,0.51,0.67,0.53,0.71,"[[1204   17]
 [1149  133]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,97,hateful,Yes,120,0.04794246903715541,543,0.21693967239312825,0.19,0.84,0.3,0.82,0.85,"[[1941   19]
 [ 442  101]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,97,hateful,No,2383,0.9520575309628446,1960,0.7830603276068717,0.99,0.81,0.89,0.82,0.85,"[[1941   19]
 [ 442  101]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,97,offensive,Yes,120,0.04794246903715541,1038,0.4147023571713943,0.1,0.86,0.18,0.62,0.81,"[[1448   17]
 [ 935  103]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,97,offensive,No,2383,0.9520575309628446,1465,0.5852976428286056,0.99,0.61,0.75,0.62,0.81,"[[1448   17]
 [ 935  103]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,97,toxic,Yes,150,0.05992808629644426,1271,0.5077906512185377,0.11,0.9,0.19,0.54,0.71,"[[1217   15]
 [1136  135]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,97,toxic,No,2353,0.9400719137035557,1232,0.4922093487814622,0.99,0.52,0.68,0.54,0.71,"[[1217   15]
 [1136  135]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,98,hateful,Yes,120,0.04794246903715541,550,0.21973631642029565,0.18,0.84,0.3,0.81,0.85,"[[1934   19]
 [ 449  101]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,98,hateful,No,2383,0.9520575309628446,1953,0.7802636835797043,0.99,0.81,0.89,0.81,0.85,"[[1934   19]
 [ 449  101]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,98,offensive,Yes,120,0.04794246903715541,1052,0.4202956452257291,0.1,0.83,0.17,0.61,0.81,"[[1431   20]
 [ 952  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,98,offensive,No,2383,0.9520575309628446,1451,0.5797043547742708,0.99,0.6,0.75,0.61,0.81,"[[1431   20]
 [ 952  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,98,toxic,Yes,150,0.05992808629644426,1278,0.5105872952457051,0.09,0.8,0.17,0.53,0.67,"[[1195   30]
 [1158  120]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,98,toxic,No,2353,0.9400719137035557,1225,0.4894127047542948,0.98,0.51,0.67,0.53,0.67,"[[1195   30]
 [1158  120]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,99,hateful,Yes,120,0.04794246903715541,529,0.21134638433879344,0.19,0.86,0.32,0.82,0.86,"[[1957   17]
 [ 426  103]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,99,hateful,No,2383,0.9520575309628446,1974,0.7886536156612065,0.99,0.82,0.9,0.82,0.86,"[[1957   17]
 [ 426  103]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,99,offensive,Yes,120,0.04794246903715541,1044,0.4170994806232521,0.1,0.84,0.17,0.62,0.8,"[[1440   19]
 [ 943  101]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,99,offensive,No,2383,0.9520575309628446,1459,0.5829005193767479,0.99,0.6,0.75,0.62,0.8,"[[1440   19]
 [ 943  101]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,99,toxic,Yes,150,0.05992808629644426,1280,0.5113863363963244,0.1,0.83,0.17,0.53,0.69,"[[1198   25]
 [1155  125]]"
legit+phonee+zeroe-typo,legit-recovery-replace,0.75,99,toxic,No,2353,0.9400719137035557,1223,0.4886136636036756,0.98,0.51,0.67,0.53,0.69,"[[1198   25]
 [1155  125]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,0,hateful,Yes,120,0.04794246903715541,534,0.2133439872153416,0.18,0.78,0.29,0.81,0.83,"[[1943   26]
 [ 440   94]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,0,hateful,No,2383,0.9520575309628446,1969,0.7866560127846585,0.99,0.82,0.89,0.81,0.83,"[[1943   26]
 [ 440   94]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,0,offensive,Yes,120,0.04794246903715541,1129,0.4510587295245705,0.1,0.91,0.17,0.59,0.83,"[[1363   11]
 [1020  109]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,0,offensive,No,2383,0.9520575309628446,1374,0.5489412704754295,0.99,0.57,0.73,0.59,0.83,"[[1363   11]
 [1020  109]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,0,toxic,Yes,150,0.05992808629644426,1346,0.5377546943667599,0.1,0.87,0.18,0.51,0.71,"[[1138   19]
 [1215  131]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,0,toxic,No,2353,0.9400719137035557,1157,0.4622453056332401,0.98,0.48,0.65,0.51,0.71,"[[1138   19]
 [1215  131]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,1,hateful,Yes,120,0.04794246903715541,554,0.22133439872153415,0.16,0.74,0.26,0.8,0.8,"[[1918   31]
 [ 465   89]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,1,hateful,No,2383,0.9520575309628446,1949,0.7786656012784658,0.98,0.8,0.89,0.8,0.8,"[[1918   31]
 [ 465   89]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,1,offensive,Yes,120,0.04794246903715541,1103,0.44067119456652015,0.09,0.83,0.16,0.59,0.78,"[[1380   20]
 [1003  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,1,offensive,No,2383,0.9520575309628446,1400,0.5593288054334798,0.99,0.58,0.73,0.59,0.78,"[[1380   20]
 [1003  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,1,toxic,Yes,150,0.05992808629644426,1320,0.5273671594087096,0.1,0.91,0.19,0.52,0.73,"[[1169   14]
 [1184  136]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,1,toxic,No,2353,0.9400719137035557,1183,0.47263284059129046,0.99,0.5,0.66,0.52,0.73,"[[1169   14]
 [1184  136]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,2,hateful,Yes,120,0.04794246903715541,508,0.20295645225729125,0.19,0.81,0.31,0.83,0.85,"[[1972   23]
 [ 411   97]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,2,hateful,No,2383,0.9520575309628446,1995,0.7970435477427088,0.99,0.83,0.9,0.83,0.85,"[[1972   23]
 [ 411   97]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,2,offensive,Yes,120,0.04794246903715541,1089,0.43507790651218536,0.09,0.83,0.17,0.6,0.8,"[[1394   20]
 [ 989  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,2,offensive,No,2383,0.9520575309628446,1414,0.5649220934878146,0.99,0.58,0.73,0.6,0.8,"[[1394   20]
 [ 989  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,2,toxic,Yes,150,0.05992808629644426,1280,0.5113863363963244,0.1,0.89,0.19,0.53,0.73,"[[1206   17]
 [1147  133]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,2,toxic,No,2353,0.9400719137035557,1223,0.4886136636036756,0.99,0.51,0.67,0.53,0.73,"[[1206   17]
 [1147  133]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,3,hateful,Yes,120,0.04794246903715541,544,0.21733919296843787,0.17,0.78,0.28,0.81,0.83,"[[1932   27]
 [ 451   93]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,3,hateful,No,2383,0.9520575309628446,1959,0.7826608070315622,0.99,0.81,0.89,0.81,0.83,"[[1932   27]
 [ 451   93]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,3,offensive,Yes,120,0.04794246903715541,1155,0.4614462644826209,0.09,0.85,0.16,0.57,0.78,"[[1330   18]
 [1053  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,3,offensive,No,2383,0.9520575309628446,1348,0.5385537355173792,0.99,0.56,0.71,0.57,0.78,"[[1330   18]
 [1053  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,3,toxic,Yes,150,0.05992808629644426,1314,0.5249700359568518,0.09,0.8,0.16,0.51,0.67,"[[1159   30]
 [1194  120]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,3,toxic,No,2353,0.9400719137035557,1189,0.47502996404314823,0.97,0.49,0.65,0.51,0.67,"[[1159   30]
 [1194  120]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,4,hateful,Yes,120,0.04794246903715541,549,0.21933679584498603,0.17,0.78,0.28,0.81,0.83,"[[1928   26]
 [ 455   94]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,4,hateful,No,2383,0.9520575309628446,1954,0.780663204155014,0.99,0.81,0.89,0.81,0.83,"[[1928   26]
 [ 455   94]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,4,offensive,Yes,120,0.04794246903715541,1079,0.4310827007590891,0.1,0.86,0.17,0.6,0.82,"[[1407   17]
 [ 976  103]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,4,offensive,No,2383,0.9520575309628446,1424,0.568917299240911,0.99,0.59,0.74,0.6,0.82,"[[1407   17]
 [ 976  103]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,4,toxic,Yes,150,0.05992808629644426,1281,0.511785856971634,0.1,0.87,0.18,0.53,0.73,"[[1203   19]
 [1150  131]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,4,toxic,No,2353,0.9400719137035557,1222,0.48821414302836597,0.98,0.51,0.67,0.53,0.73,"[[1203   19]
 [1150  131]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,5,hateful,Yes,120,0.04794246903715541,532,0.21254494606472232,0.19,0.82,0.3,0.82,0.85,"[[1950   21]
 [ 433   99]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,5,hateful,No,2383,0.9520575309628446,1971,0.7874550539352777,0.99,0.82,0.9,0.82,0.85,"[[1950   21]
 [ 433   99]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,5,offensive,Yes,120,0.04794246903715541,1130,0.45145825009988017,0.1,0.9,0.17,0.59,0.82,"[[1361   12]
 [1022  108]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,5,offensive,No,2383,0.9520575309628446,1373,0.5485417499001198,0.99,0.57,0.72,0.59,0.82,"[[1361   12]
 [1022  108]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,5,toxic,Yes,150,0.05992808629644426,1316,0.525769077107471,0.1,0.91,0.19,0.52,0.73,"[[1174   13]
 [1179  137]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,5,toxic,No,2353,0.9400719137035557,1187,0.47423092289252894,0.99,0.5,0.66,0.52,0.73,"[[1174   13]
 [1179  137]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,6,hateful,Yes,120,0.04794246903715541,537,0.21454254894127048,0.19,0.85,0.31,0.82,0.86,"[[1948   18]
 [ 435  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,6,hateful,No,2383,0.9520575309628446,1966,0.7854574510587295,0.99,0.82,0.9,0.82,0.86,"[[1948   18]
 [ 435  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,6,offensive,Yes,120,0.04794246903715541,1119,0.44706352377147424,0.09,0.86,0.17,0.59,0.82,"[[1367   17]
 [1016  103]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,6,offensive,No,2383,0.9520575309628446,1384,0.5529364762285258,0.99,0.57,0.73,0.59,0.82,"[[1367   17]
 [1016  103]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,6,toxic,Yes,150,0.05992808629644426,1304,0.5209748302037555,0.1,0.87,0.18,0.52,0.72,"[[1179   20]
 [1174  130]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,6,toxic,No,2353,0.9400719137035557,1199,0.4790251697962445,0.98,0.5,0.66,0.52,0.72,"[[1179   20]
 [1174  130]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,7,hateful,Yes,120,0.04794246903715541,559,0.2233320015980823,0.17,0.8,0.28,0.81,0.83,"[[1920   24]
 [ 463   96]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,7,hateful,No,2383,0.9520575309628446,1944,0.7766679984019177,0.99,0.81,0.89,0.81,0.83,"[[1920   24]
 [ 463   96]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,7,offensive,Yes,120,0.04794246903715541,1143,0.45665201757890533,0.1,0.92,0.18,0.58,0.81,"[[1351    9]
 [1032  111]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,7,offensive,No,2383,0.9520575309628446,1360,0.5433479824210947,0.99,0.57,0.72,0.58,0.81,"[[1351    9]
 [1032  111]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,7,toxic,Yes,150,0.05992808629644426,1319,0.5269676388333999,0.1,0.87,0.18,0.52,0.71,"[[1165   19]
 [1188  131]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,7,toxic,No,2353,0.9400719137035557,1184,0.4730323611666001,0.98,0.5,0.66,0.52,0.71,"[[1165   19]
 [1188  131]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,8,hateful,Yes,120,0.04794246903715541,529,0.21134638433879344,0.16,0.71,0.26,0.81,0.78,"[[1939   35]
 [ 444   85]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,8,hateful,No,2383,0.9520575309628446,1974,0.7886536156612065,0.98,0.81,0.89,0.81,0.78,"[[1939   35]
 [ 444   85]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,8,offensive,Yes,120,0.04794246903715541,1153,0.4606472233320016,0.09,0.85,0.16,0.57,0.78,"[[1332   18]
 [1051  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,8,offensive,No,2383,0.9520575309628446,1350,0.5393527766679984,0.99,0.56,0.71,0.57,0.78,"[[1332   18]
 [1051  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,8,toxic,Yes,150,0.05992808629644426,1327,0.530163803435877,0.09,0.8,0.16,0.51,0.67,"[[1146   30]
 [1207  120]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,8,toxic,No,2353,0.9400719137035557,1176,0.46983619656412307,0.97,0.49,0.65,0.51,0.67,"[[1146   30]
 [1207  120]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,9,hateful,Yes,120,0.04794246903715541,519,0.20735117858569715,0.19,0.83,0.31,0.82,0.85,"[[1964   20]
 [ 419  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,9,hateful,No,2383,0.9520575309628446,1984,0.7926488214143028,0.99,0.82,0.9,0.82,0.85,"[[1964   20]
 [ 419  100]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,9,offensive,Yes,120,0.04794246903715541,1167,0.4662405113863364,0.09,0.88,0.16,0.57,0.8,"[[1321   15]
 [1062  105]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,9,offensive,No,2383,0.9520575309628446,1336,0.5337594886136636,0.99,0.55,0.71,0.57,0.8,"[[1321   15]
 [1062  105]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,9,toxic,Yes,150,0.05992808629644426,1339,0.5349580503395925,0.1,0.91,0.18,0.51,0.72,"[[1150   14]
 [1203  136]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,9,toxic,No,2353,0.9400719137035557,1164,0.4650419496604075,0.99,0.49,0.65,0.51,0.72,"[[1150   14]
 [1203  136]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,10,hateful,Yes,120,0.04794246903715541,522,0.20854974031162604,0.18,0.78,0.29,0.82,0.83,"[[1955   26]
 [ 428   94]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,10,hateful,No,2383,0.9520575309628446,1981,0.7914502596883739,0.99,0.82,0.9,0.82,0.83,"[[1955   26]
 [ 428   94]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,10,offensive,Yes,120,0.04794246903715541,1121,0.4478625649220935,0.1,0.9,0.17,0.59,0.8,"[[1370   12]
 [1013  108]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,10,offensive,No,2383,0.9520575309628446,1382,0.5521374350779065,0.99,0.57,0.73,0.59,0.8,"[[1370   12]
 [1013  108]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,10,toxic,Yes,150,0.05992808629644426,1294,0.5169796244506593,0.1,0.88,0.18,0.53,0.71,"[[1191   18]
 [1162  132]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,10,toxic,No,2353,0.9400719137035557,1209,0.4830203755493408,0.99,0.51,0.67,0.53,0.71,"[[1191   18]
 [1162  132]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,11,hateful,Yes,120,0.04794246903715541,516,0.20615261685976827,0.17,0.75,0.28,0.82,0.81,"[[1957   30]
 [ 426   90]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,11,hateful,No,2383,0.9520575309628446,1987,0.7938473831402317,0.98,0.82,0.9,0.82,0.81,"[[1957   30]
 [ 426   90]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,11,offensive,Yes,120,0.04794246903715541,1134,0.45305633240111864,0.1,0.91,0.17,0.59,0.82,"[[1358   11]
 [1025  109]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,11,offensive,No,2383,0.9520575309628446,1369,0.5469436675988814,0.99,0.57,0.72,0.59,0.82,"[[1358   11]
 [1025  109]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,11,toxic,Yes,150,0.05992808629644426,1317,0.5261685976827807,0.1,0.88,0.18,0.52,0.71,"[[1168   18]
 [1185  132]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,11,toxic,No,2353,0.9400719137035557,1186,0.4738314023172193,0.98,0.5,0.66,0.52,0.71,"[[1168   18]
 [1185  132]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,12,hateful,Yes,120,0.04794246903715541,520,0.2077506991610068,0.17,0.74,0.28,0.82,0.82,"[[1952   31]
 [ 431   89]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,12,hateful,No,2383,0.9520575309628446,1983,0.7922493008389933,0.98,0.82,0.89,0.82,0.82,"[[1952   31]
 [ 431   89]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,12,offensive,Yes,120,0.04794246903715541,1129,0.4510587295245705,0.09,0.85,0.16,0.58,0.78,"[[1356   18]
 [1027  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,12,offensive,No,2383,0.9520575309628446,1374,0.5489412704754295,0.99,0.57,0.72,0.58,0.78,"[[1356   18]
 [1027  102]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,12,toxic,Yes,150,0.05992808629644426,1336,0.5337594886136636,0.09,0.83,0.17,0.51,0.68,"[[1142   25]
 [1211  125]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,12,toxic,No,2353,0.9400719137035557,1167,0.4662405113863364,0.98,0.49,0.65,0.51,0.68,"[[1142   25]
 [1211  125]]"
legit+phonee+zeroe-typo,legit-recovery-replace,1.0,13,hateful,Yes,120,0.04794246903715541,515,0.20575309628445865,0.17,0.75,0.28,0.82,0.81,"[[1958   30]
 [ 425   90]]"
